Date,Total Load [MW],Forecast Total Load [MW],Bidding Zone
31/12/2021 23:45:00,"24443,00","24488,00",Italy
31/12/2021 23:30:00,"24854,00","24715,00",Italy
31/12/2021 23:15:00,"25215,00","24980,00",Italy
31/12/2021 23:00:00,"25536,00","25307,00",Italy
31/12/2021 22:45:00,"25848,00","25621,00",Italy
31/12/2021 22:30:00,"26235,00","26025,00",Italy
31/12/2021 22:15:00,"26652,00","26435,00",Italy
31/12/2021 22:00:00,"27142,00","26835,00",Italy
31/12/2021 21:45:00,"27575,00","27272,00",Italy
31/12/2021 21:30:00,"28079,00","27852,00",Italy
31/12/2021 21:15:00,"28607,00","28546,00",Italy
31/12/2021 21:00:00,"29249,00","29359,00",Italy
31/12/2021 20:45:00,"30003,00","30214,00",Italy
31/12/2021 20:30:00,"30849,00","31063,00",Italy
31/12/2021 20:15:00,"31751,00","31845,00",Italy
31/12/2021 20:00:00,"32572,00","32486,00",Italy
31/12/2021 19:45:00,"33673,00","32890,00",Italy
31/12/2021 19:30:00,"34170,00","33346,00",Italy
31/12/2021 19:15:00,"34563,00","33662,00",Italy
31/12/2021 19:00:00,"34747,00","33837,00",Italy
31/12/2021 18:45:00,"34895,00","33919,00",Italy
31/12/2021 18:30:00,"34947,00","33989,00",Italy
31/12/2021 18:15:00,"35021,00","34059,00",Italy
31/12/2021 18:00:00,"35043,00","34026,00",Italy
31/12/2021 17:45:00,"35033,00","33861,00",Italy
31/12/2021 17:30:00,"34837,00","33440,00",Italy
31/12/2021 17:15:00,"34450,00","32767,00",Italy
31/12/2021 17:00:00,"33659,00","31954,00",Italy
31/12/2021 16:45:00,"32081,00","31178,00",Italy
31/12/2021 16:30:00,"30877,00","30373,00",Italy
31/12/2021 16:15:00,"30345,00","29844,00",Italy
31/12/2021 16:00:00,"29974,00","29515,00",Italy
31/12/2021 15:45:00,"29600,00","29485,00",Italy
31/12/2021 15:30:00,"29385,00","29446,00",Italy
31/12/2021 15:15:00,"29129,00","29420,00",Italy
31/12/2021 15:00:00,"29036,00","29444,00",Italy
31/12/2021 14:45:00,"28789,00","29512,00",Italy
31/12/2021 14:30:00,"28862,00","29651,00",Italy
31/12/2021 14:15:00,"28922,00","29766,00",Italy
31/12/2021 14:00:00,"28859,00","29839,00",Italy
31/12/2021 13:45:00,"28834,00","29947,00",Italy
31/12/2021 13:30:00,"28903,00","30058,00",Italy
31/12/2021 13:15:00,"28997,00","30220,00",Italy
31/12/2021 13:00:00,"29335,00","30468,00",Italy
31/12/2021 12:45:00,"29574,00","30716,00",Italy
31/12/2021 12:30:00,"29917,00","30985,00",Italy
31/12/2021 12:15:00,"29986,00","31188,00",Italy
31/12/2021 12:00:00,"30103,00","31345,00",Italy
31/12/2021 11:45:00,"30272,00","31522,00",Italy
31/12/2021 11:30:00,"30532,00","31720,00",Italy
31/12/2021 11:15:00,"30676,00","31885,00",Italy
31/12/2021 11:00:00,"30992,00","32053,00",Italy
31/12/2021 10:45:00,"30906,00","31994,00",Italy
31/12/2021 10:30:00,"31071,00","32049,00",Italy
31/12/2021 10:15:00,"31210,00","32086,00",Italy
31/12/2021 10:00:00,"31373,00","32063,00",Italy
31/12/2021 09:45:00,"31493,00","31894,00",Italy
31/12/2021 09:30:00,"31402,00","31627,00",Italy
31/12/2021 09:15:00,"31175,00","31222,00",Italy
31/12/2021 09:00:00,"30807,00","30729,00",Italy
31/12/2021 08:45:00,"30366,00","30179,00",Italy
31/12/2021 08:30:00,"29681,00","29527,00",Italy
31/12/2021 08:15:00,"28942,00","28854,00",Italy
31/12/2021 08:00:00,"28159,00","28199,00",Italy
31/12/2021 07:45:00,"27287,00","27542,00",Italy
31/12/2021 07:30:00,"26846,00","26899,00",Italy
31/12/2021 07:15:00,"26249,00","26225,00",Italy
31/12/2021 07:00:00,"25679,00","25588,00",Italy
31/12/2021 06:45:00,"24577,00","24966,00",Italy
31/12/2021 06:30:00,"23863,00","24251,00",Italy
31/12/2021 06:15:00,"23220,00","23579,00",Italy
31/12/2021 06:00:00,"22671,00","22961,00",Italy
31/12/2021 05:45:00,"21700,00","22387,00",Italy
31/12/2021 05:30:00,"21149,00","21827,00",Italy
31/12/2021 05:15:00,"20805,00","21409,00",Italy
31/12/2021 05:00:00,"20510,00","21076,00",Italy
31/12/2021 04:45:00,"20005,00","20824,00",Italy
31/12/2021 04:30:00,"19859,00","20636,00",Italy
31/12/2021 04:15:00,"19698,00","20460,00",Italy
31/12/2021 04:00:00,"19706,00","20339,00",Italy
31/12/2021 03:45:00,"19695,00","20280,00",Italy
31/12/2021 03:30:00,"19756,00","20269,00",Italy
31/12/2021 03:15:00,"19816,00","20291,00",Italy
31/12/2021 03:00:00,"19819,00","20323,00",Italy
31/12/2021 02:45:00,"19748,00","20406,00",Italy
31/12/2021 02:30:00,"19898,00","20552,00",Italy
31/12/2021 02:15:00,"20123,00","20709,00",Italy
31/12/2021 02:00:00,"20329,00","20874,00",Italy
31/12/2021 01:45:00,"20599,00","21091,00",Italy
31/12/2021 01:30:00,"20812,00","21369,00",Italy
31/12/2021 01:15:00,"21113,00","21724,00",Italy
31/12/2021 01:00:00,"21505,00","22167,00",Italy
31/12/2021 00:45:00,"21911,00","22608,00",Italy
31/12/2021 00:30:00,"22406,00","23142,00",Italy
31/12/2021 00:15:00,"22990,00","23680,00",Italy
31/12/2021 00:00:00,"23661,00","24769,00",Italy
30/12/2021 23:45:00,"24307,00","25546,00",Italy
30/12/2021 23:30:00,"25059,00","26320,00",Italy
30/12/2021 23:15:00,"25864,00","27104,00",Italy
30/12/2021 23:00:00,"26656,00","27867,00",Italy
30/12/2021 22:45:00,"27392,00","28520,00",Italy
30/12/2021 22:30:00,"28264,00","29289,00",Italy
30/12/2021 22:15:00,"28905,00","29997,00",Italy
30/12/2021 22:00:00,"29679,00","30727,00",Italy
30/12/2021 21:45:00,"30450,00","31360,00",Italy
30/12/2021 21:30:00,"31213,00","32067,00",Italy
30/12/2021 21:15:00,"31865,00","32729,00",Italy
30/12/2021 21:00:00,"32735,00","33420,00",Italy
30/12/2021 20:45:00,"33490,00","34063,00",Italy
30/12/2021 20:30:00,"34224,00","34734,00",Italy
30/12/2021 20:15:00,"34877,00","35395,00",Italy
30/12/2021 20:00:00,"35668,00","36045,00",Italy
30/12/2021 19:45:00,"36536,00","36547,00",Italy
30/12/2021 19:30:00,"36973,00","36967,00",Italy
30/12/2021 19:15:00,"37275,00","37173,00",Italy
30/12/2021 19:00:00,"37333,00","37210,00",Italy
30/12/2021 18:45:00,"37211,00","37144,00",Italy
30/12/2021 18:30:00,"37178,00","37146,00",Italy
30/12/2021 18:15:00,"37155,00","37191,00",Italy
30/12/2021 18:00:00,"37151,00","37188,00",Italy
30/12/2021 17:45:00,"37225,00","37098,00",Italy
30/12/2021 17:30:00,"37202,00","36838,00",Italy
30/12/2021 17:15:00,"37041,00","36350,00",Italy
30/12/2021 17:00:00,"36536,00","35714,00",Italy
30/12/2021 16:45:00,"35333,00","35076,00",Italy
30/12/2021 16:30:00,"34322,00","34466,00",Italy
30/12/2021 16:15:00,"33737,00","34035,00",Italy
30/12/2021 16:00:00,"33478,00","33822,00",Italy
30/12/2021 15:45:00,"33336,00","33756,00",Italy
30/12/2021 15:30:00,"33363,00","33732,00",Italy
30/12/2021 15:15:00,"33328,00","33722,00",Italy
30/12/2021 15:00:00,"33454,00","33787,00",Italy
30/12/2021 14:45:00,"33623,00","33922,00",Italy
30/12/2021 14:30:00,"33470,00","33915,00",Italy
30/12/2021 14:15:00,"33337,00","33902,00",Italy
30/12/2021 14:00:00,"33273,00","33915,00",Italy
30/12/2021 13:45:00,"33116,00","33972,00",Italy
30/12/2021 13:30:00,"33189,00","34097,00",Italy
30/12/2021 13:15:00,"33233,00","34224,00",Italy
30/12/2021 13:00:00,"33227,00","34337,00",Italy
30/12/2021 12:45:00,"33558,00","34485,00",Italy
30/12/2021 12:30:00,"33994,00","34626,00",Italy
30/12/2021 12:15:00,"34296,00","34656,00",Italy
30/12/2021 12:00:00,"34722,00","34655,00",Italy
30/12/2021 11:45:00,"34653,00","34501,00",Italy
30/12/2021 11:30:00,"34746,00","34476,00",Italy
30/12/2021 11:15:00,"35267,00","34530,00",Italy
30/12/2021 11:00:00,"35416,00","34574,00",Italy
30/12/2021 10:45:00,"35493,00","34616,00",Italy
30/12/2021 10:30:00,"35546,00","34693,00",Italy
30/12/2021 10:15:00,"35683,00","34810,00",Italy
30/12/2021 10:00:00,"35917,00","34924,00",Italy
30/12/2021 09:45:00,"36333,00","35050,00",Italy
30/12/2021 09:30:00,"36399,00","35006,00",Italy
30/12/2021 09:15:00,"36161,00","34790,00",Italy
30/12/2021 09:00:00,"35853,00","34462,00",Italy
30/12/2021 08:45:00,"35219,00","33978,00",Italy
30/12/2021 08:30:00,"34502,00","33397,00",Italy
30/12/2021 08:15:00,"33696,00","32691,00",Italy
30/12/2021 08:00:00,"32933,00","31938,00",Italy
30/12/2021 07:45:00,"31556,00","31195,00",Italy
30/12/2021 07:30:00,"30773,00","30352,00",Italy
30/12/2021 07:15:00,"29919,00","29471,00",Italy
30/12/2021 07:00:00,"29094,00","28576,00",Italy
30/12/2021 06:45:00,"27473,00","27638,00",Italy
30/12/2021 06:30:00,"26485,00","26608,00",Italy
30/12/2021 06:15:00,"25551,00","25510,00",Italy
30/12/2021 06:00:00,"24538,00","24390,00",Italy
30/12/2021 05:45:00,"23320,00","23492,00",Italy
30/12/2021 05:30:00,"22561,00","22642,00",Italy
30/12/2021 05:15:00,"22002,00","22046,00",Italy
30/12/2021 05:00:00,"21672,00","21697,00",Italy
30/12/2021 04:45:00,"21267,00","21557,00",Italy
30/12/2021 04:30:00,"21070,00","21384,00",Italy
30/12/2021 04:15:00,"20951,00","21214,00",Italy
30/12/2021 04:00:00,"20830,00","21073,00",Italy
30/12/2021 03:45:00,"20655,00","20986,00",Italy
30/12/2021 03:30:00,"20664,00","20933,00",Italy
30/12/2021 03:15:00,"20690,00","20946,00",Italy
30/12/2021 03:00:00,"20845,00","21030,00",Italy
30/12/2021 02:45:00,"20776,00","21099,00",Italy
30/12/2021 02:30:00,"20845,00","21275,00",Italy
30/12/2021 02:15:00,"21024,00","21490,00",Italy
30/12/2021 02:00:00,"21252,00","21740,00",Italy
30/12/2021 01:45:00,"21411,00","21975,00",Italy
30/12/2021 01:30:00,"21602,00","22299,00",Italy
30/12/2021 01:15:00,"21908,00","22677,00",Italy
30/12/2021 01:00:00,"22261,00","23074,00",Italy
30/12/2021 00:45:00,"22707,00","23483,00",Italy
30/12/2021 00:30:00,"23215,00","23967,00",Italy
30/12/2021 00:15:00,"23781,00","24452,00",Italy
30/12/2021 00:00:00,"24324,00","25096,00",Italy
29/12/2021 23:45:00,"24902,00","25612,00",Italy
29/12/2021 23:30:00,"25657,00","26291,00",Italy
29/12/2021 23:15:00,"26454,00","27063,00",Italy
29/12/2021 23:00:00,"27193,00","27857,00",Italy
29/12/2021 22:45:00,"28025,00","28660,00",Italy
29/12/2021 22:30:00,"28777,00","29521,00",Italy
29/12/2021 22:15:00,"29632,00","30390,00",Italy
29/12/2021 22:00:00,"30363,00","31223,00",Italy
29/12/2021 21:45:00,"31379,00","32048,00",Italy
29/12/2021 21:30:00,"32362,00","32863,00",Italy
29/12/2021 21:15:00,"33064,00","33564,00",Italy
29/12/2021 21:00:00,"33719,00","34235,00",Italy
29/12/2021 20:45:00,"34652,00","34974,00",Italy
29/12/2021 20:30:00,"35309,00","35717,00",Italy
29/12/2021 20:15:00,"36038,00","36533,00",Italy
29/12/2021 20:00:00,"36806,00","37308,00",Italy
29/12/2021 19:45:00,"37769,00","37907,00",Italy
29/12/2021 19:30:00,"38278,00","38409,00",Italy
29/12/2021 19:15:00,"38759,00","38716,00",Italy
29/12/2021 19:00:00,"38898,00","38797,00",Italy
29/12/2021 18:45:00,"38978,00","38784,00",Italy
29/12/2021 18:30:00,"38856,00","38801,00",Italy
29/12/2021 18:15:00,"38855,00","38934,00",Italy
29/12/2021 18:00:00,"38934,00","39097,00",Italy
29/12/2021 17:45:00,"38814,00","39192,00",Italy
29/12/2021 17:30:00,"38838,00","39103,00",Italy
29/12/2021 17:15:00,"38857,00","38788,00",Italy
29/12/2021 17:00:00,"38448,00","38268,00",Italy
29/12/2021 16:45:00,"37458,00","37675,00",Italy
29/12/2021 16:30:00,"36334,00","37115,00",Italy
29/12/2021 16:15:00,"35648,00","36735,00",Italy
29/12/2021 16:00:00,"35309,00","36554,00",Italy
29/12/2021 15:45:00,"35114,00","36500,00",Italy
29/12/2021 15:30:00,"34937,00","36456,00",Italy
29/12/2021 15:15:00,"35002,00","36518,00",Italy
29/12/2021 15:00:00,"35015,00","36521,00",Italy
29/12/2021 14:45:00,"35039,00","36606,00",Italy
29/12/2021 14:30:00,"35312,00","36603,00",Italy
29/12/2021 14:15:00,"35414,00","36458,00",Italy
29/12/2021 14:00:00,"35348,00","36269,00",Italy
29/12/2021 13:45:00,"35027,00","36113,00",Italy
29/12/2021 13:30:00,"35014,00","36129,00",Italy
29/12/2021 13:15:00,"34720,00","36232,00",Italy
29/12/2021 13:00:00,"34873,00","36484,00",Italy
29/12/2021 12:45:00,"35405,00","36884,00",Italy
29/12/2021 12:30:00,"35903,00","37281,00",Italy
29/12/2021 12:15:00,"36354,00","37595,00",Italy
29/12/2021 12:00:00,"36334,00","37771,00",Italy
29/12/2021 11:45:00,"36401,00","37925,00",Italy
29/12/2021 11:30:00,"36640,00","38049,00",Italy
29/12/2021 11:15:00,"36527,00","38014,00",Italy
29/12/2021 11:00:00,"36542,00","37984,00",Italy
29/12/2021 10:45:00,"36662,00","37954,00",Italy
29/12/2021 10:30:00,"36873,00","37943,00",Italy
29/12/2021 10:15:00,"36784,00","37893,00",Italy
29/12/2021 10:00:00,"36981,00","37887,00",Italy
29/12/2021 09:45:00,"37428,00","37770,00",Italy
29/12/2021 09:30:00,"37409,00","37569,00",Italy
29/12/2021 09:15:00,"37098,00","37177,00",Italy
29/12/2021 09:00:00,"36613,00","36622,00",Italy
29/12/2021 08:45:00,"35833,00","35842,00",Italy
29/12/2021 08:30:00,"34904,00","34925,00",Italy
29/12/2021 08:15:00,"34193,00","33942,00",Italy
29/12/2021 08:00:00,"33306,00","32839,00",Italy
29/12/2021 07:45:00,"31909,00","31692,00",Italy
29/12/2021 07:30:00,"31122,00","30524,00",Italy
29/12/2021 07:15:00,"30136,00","29342,00",Italy
29/12/2021 07:00:00,"29186,00","28210,00",Italy
29/12/2021 06:45:00,"27732,00","27140,00",Italy
29/12/2021 06:30:00,"26614,00","26041,00",Italy
29/12/2021 06:15:00,"25671,00","25028,00",Italy
29/12/2021 06:00:00,"24734,00","24123,00",Italy
29/12/2021 05:45:00,"23294,00","23348,00",Italy
29/12/2021 05:30:00,"22605,00","22649,00",Italy
29/12/2021 05:15:00,"22056,00","22106,00",Italy
29/12/2021 05:00:00,"21609,00","21706,00",Italy
29/12/2021 04:45:00,"21143,00","21473,00",Italy
29/12/2021 04:30:00,"20948,00","21266,00",Italy
29/12/2021 04:15:00,"20727,00","21072,00",Italy
29/12/2021 04:00:00,"20648,00","20971,00",Italy
29/12/2021 03:45:00,"20504,00","20931,00",Italy
29/12/2021 03:30:00,"20483,00","20906,00",Italy
29/12/2021 03:15:00,"20532,00","20942,00",Italy
29/12/2021 03:00:00,"20622,00","21025,00",Italy
29/12/2021 02:45:00,"20581,00","21081,00",Italy
29/12/2021 02:30:00,"20679,00","21226,00",Italy
29/12/2021 02:15:00,"20831,00","21443,00",Italy
29/12/2021 02:00:00,"21132,00","21686,00",Italy
29/12/2021 01:45:00,"21174,00","21894,00",Italy
29/12/2021 01:30:00,"21393,00","22210,00",Italy
29/12/2021 01:15:00,"21703,00","22552,00",Italy
29/12/2021 01:00:00,"22083,00","22966,00",Italy
29/12/2021 00:45:00,"22475,00","23322,00",Italy
29/12/2021 00:30:00,"22999,00","23754,00",Italy
29/12/2021 00:15:00,"23613,00","24212,00",Italy
29/12/2021 00:00:00,"24311,00","25176,00",Italy
28/12/2021 23:45:00,"24990,00","25880,00",Italy
28/12/2021 23:30:00,"25759,00","26634,00",Italy
28/12/2021 23:15:00,"26530,00","27451,00",Italy
28/12/2021 23:00:00,"27388,00","28331,00",Italy
28/12/2021 22:45:00,"28223,00","29154,00",Italy
28/12/2021 22:30:00,"29119,00","30058,00",Italy
28/12/2021 22:15:00,"29973,00","30950,00",Italy
28/12/2021 22:00:00,"30844,00","31806,00",Italy
28/12/2021 21:45:00,"31700,00","32584,00",Italy
28/12/2021 21:30:00,"32672,00","33419,00",Italy
28/12/2021 21:15:00,"33452,00","34207,00",Italy
28/12/2021 21:00:00,"34198,00","34946,00",Italy
28/12/2021 20:45:00,"34941,00","35625,00",Italy
28/12/2021 20:30:00,"35662,00","36332,00",Italy
28/12/2021 20:15:00,"36342,00","37069,00",Italy
28/12/2021 20:00:00,"37168,00","37752,00",Italy
28/12/2021 19:45:00,"37905,00","38278,00",Italy
28/12/2021 19:30:00,"38445,00","38765,00",Italy
28/12/2021 19:15:00,"38918,00","39100,00",Italy
28/12/2021 19:00:00,"39068,00","39276,00",Italy
28/12/2021 18:45:00,"39220,00","39364,00",Italy
28/12/2021 18:30:00,"39214,00","39472,00",Italy
28/12/2021 18:15:00,"39277,00","39603,00",Italy
28/12/2021 18:00:00,"39317,00","39682,00",Italy
28/12/2021 17:45:00,"39571,00","39707,00",Italy
28/12/2021 17:30:00,"39683,00","39615,00",Italy
28/12/2021 17:15:00,"39785,00","39330,00",Italy
28/12/2021 17:00:00,"39583,00","38928,00",Italy
28/12/2021 16:45:00,"38869,00","38523,00",Italy
28/12/2021 16:30:00,"37791,00","38114,00",Italy
28/12/2021 16:15:00,"37234,00","37892,00",Italy
28/12/2021 16:00:00,"36947,00","37805,00",Italy
28/12/2021 15:45:00,"36756,00","37848,00",Italy
28/12/2021 15:30:00,"36701,00","37853,00",Italy
28/12/2021 15:15:00,"36727,00","37864,00",Italy
28/12/2021 15:00:00,"36916,00","37892,00",Italy
28/12/2021 14:45:00,"36838,00","37824,00",Italy
28/12/2021 14:30:00,"37130,00","37757,00",Italy
28/12/2021 14:15:00,"36896,00","37612,00",Italy
28/12/2021 14:00:00,"36797,00","37496,00",Italy
28/12/2021 13:45:00,"36460,00","37389,00",Italy
28/12/2021 13:30:00,"36256,00","37326,00",Italy
28/12/2021 13:15:00,"35825,00","37298,00",Italy
28/12/2021 13:00:00,"36121,00","37528,00",Italy
28/12/2021 12:45:00,"36532,00","37878,00",Italy
28/12/2021 12:30:00,"36860,00","38284,00",Italy
28/12/2021 12:15:00,"37369,00","38752,00",Italy
28/12/2021 12:00:00,"37661,00","39239,00",Italy
28/12/2021 11:45:00,"38048,00","39510,00",Italy
28/12/2021 11:30:00,"38055,00","39800,00",Italy
28/12/2021 11:15:00,"38037,00","39895,00",Italy
28/12/2021 11:00:00,"38250,00","39936,00",Italy
28/12/2021 10:45:00,"37946,00","39690,00",Italy
28/12/2021 10:30:00,"37795,00","39579,00",Italy
28/12/2021 10:15:00,"37904,00","39563,00",Italy
28/12/2021 10:00:00,"37707,00","39439,00",Italy
28/12/2021 09:45:00,"37938,00","39300,00",Italy
28/12/2021 09:30:00,"37554,00","38918,00",Italy
28/12/2021 09:15:00,"37497,00","38430,00",Italy
28/12/2021 09:00:00,"37283,00","37748,00",Italy
28/12/2021 08:45:00,"36427,00","36818,00",Italy
28/12/2021 08:30:00,"35740,00","35845,00",Italy
28/12/2021 08:15:00,"34940,00","34810,00",Italy
28/12/2021 08:00:00,"34095,00","33742,00",Italy
28/12/2021 07:45:00,"32580,00","32627,00",Italy
28/12/2021 07:30:00,"31547,00","31418,00",Italy
28/12/2021 07:15:00,"30504,00","30199,00",Italy
28/12/2021 07:00:00,"29608,00","29037,00",Italy
28/12/2021 06:45:00,"28334,00","28058,00",Italy
28/12/2021 06:30:00,"27279,00","26884,00",Italy
28/12/2021 06:15:00,"26252,00","25752,00",Italy
28/12/2021 06:00:00,"25231,00","24756,00",Italy
28/12/2021 05:45:00,"23773,00","23886,00",Italy
28/12/2021 05:30:00,"22923,00","23091,00",Italy
28/12/2021 05:15:00,"22427,00","22544,00",Italy
28/12/2021 05:00:00,"22044,00","22142,00",Italy
28/12/2021 04:45:00,"21470,00","21868,00",Italy
28/12/2021 04:30:00,"21262,00","21701,00",Italy
28/12/2021 04:15:00,"21118,00","21639,00",Italy
28/12/2021 04:00:00,"21082,00","21657,00",Italy
28/12/2021 03:45:00,"20835,00","21638,00",Italy
28/12/2021 03:30:00,"20839,00","21709,00",Italy
28/12/2021 03:15:00,"20883,00","21776,00",Italy
28/12/2021 03:00:00,"20981,00","21831,00",Italy
28/12/2021 02:45:00,"20960,00","21869,00",Italy
28/12/2021 02:30:00,"21133,00","21975,00",Italy
28/12/2021 02:15:00,"21292,00","22095,00",Italy
28/12/2021 02:00:00,"21468,00","22254,00",Italy
28/12/2021 01:45:00,"21658,00","22421,00",Italy
28/12/2021 01:30:00,"21901,00","22692,00",Italy
28/12/2021 01:15:00,"22216,00","23053,00",Italy
28/12/2021 01:00:00,"22649,00","23456,00",Italy
28/12/2021 00:45:00,"22944,00","23806,00",Italy
28/12/2021 00:30:00,"23484,00","24310,00",Italy
28/12/2021 00:15:00,"23992,00","24797,00",Italy
28/12/2021 00:00:00,"24788,00","25770,00",Italy
27/12/2021 23:45:00,"25583,00","26574,00",Italy
27/12/2021 23:30:00,"26357,00","27310,00",Italy
27/12/2021 23:15:00,"27056,00","28077,00",Italy
27/12/2021 23:00:00,"27883,00","28924,00",Italy
27/12/2021 22:45:00,"28718,00","29713,00",Italy
27/12/2021 22:30:00,"29653,00","30677,00",Italy
27/12/2021 22:15:00,"30463,00","31547,00",Italy
27/12/2021 22:00:00,"31281,00","32446,00",Italy
27/12/2021 21:45:00,"32213,00","33263,00",Italy
27/12/2021 21:30:00,"33163,00","34169,00",Italy
27/12/2021 21:15:00,"33930,00","34999,00",Italy
27/12/2021 21:00:00,"34600,00","35792,00",Italy
27/12/2021 20:45:00,"35436,00","36625,00",Italy
27/12/2021 20:30:00,"36115,00","37444,00",Italy
27/12/2021 20:15:00,"36736,00","38279,00",Italy
27/12/2021 20:00:00,"37534,00","39163,00",Italy
27/12/2021 19:45:00,"38210,00","39848,00",Italy
27/12/2021 19:30:00,"38754,00","40483,00",Italy
27/12/2021 19:15:00,"39140,00","40935,00",Italy
27/12/2021 19:00:00,"39356,00","41251,00",Italy
27/12/2021 18:45:00,"39520,00","41451,00",Italy
27/12/2021 18:30:00,"39572,00","41583,00",Italy
27/12/2021 18:15:00,"39621,00","41699,00",Italy
27/12/2021 18:00:00,"39792,00","41776,00",Italy
27/12/2021 17:45:00,"40030,00","41764,00",Italy
27/12/2021 17:30:00,"40204,00","41552,00",Italy
27/12/2021 17:15:00,"40421,00","41118,00",Italy
27/12/2021 17:00:00,"40318,00","40602,00",Italy
27/12/2021 16:45:00,"39833,00","40037,00",Italy
27/12/2021 16:30:00,"38934,00","39533,00",Italy
27/12/2021 16:15:00,"38320,00","39287,00",Italy
27/12/2021 16:00:00,"38062,00","39168,00",Italy
27/12/2021 15:45:00,"37940,00","39191,00",Italy
27/12/2021 15:30:00,"37899,00","39188,00",Italy
27/12/2021 15:15:00,"37805,00","39084,00",Italy
27/12/2021 15:00:00,"37913,00","38942,00",Italy
27/12/2021 14:45:00,"37979,00","38796,00",Italy
27/12/2021 14:30:00,"37837,00","38536,00",Italy
27/12/2021 14:15:00,"37948,00","38338,00",Italy
27/12/2021 14:00:00,"37892,00","38161,00",Italy
27/12/2021 13:45:00,"37736,00","38061,00",Italy
27/12/2021 13:30:00,"37718,00","38061,00",Italy
27/12/2021 13:15:00,"37620,00","38189,00",Italy
27/12/2021 13:00:00,"37685,00","38412,00",Italy
27/12/2021 12:45:00,"37858,00","38708,00",Italy
27/12/2021 12:30:00,"38339,00","39152,00",Italy
27/12/2021 12:15:00,"38748,00","39423,00",Italy
27/12/2021 12:00:00,"38888,00","39570,00",Italy
27/12/2021 11:45:00,"39303,00","39620,00",Italy
27/12/2021 11:30:00,"39400,00","39777,00",Italy
27/12/2021 11:15:00,"39634,00","39877,00",Italy
27/12/2021 11:00:00,"39296,00","39780,00",Italy
27/12/2021 10:45:00,"39237,00","39741,00",Italy
27/12/2021 10:30:00,"39446,00","39846,00",Italy
27/12/2021 10:15:00,"39354,00","39858,00",Italy
27/12/2021 10:00:00,"39204,00","39823,00",Italy
27/12/2021 09:45:00,"39189,00","39723,00",Italy
27/12/2021 09:30:00,"38933,00","39335,00",Italy
27/12/2021 09:15:00,"38723,00","38691,00",Italy
27/12/2021 09:00:00,"38041,00","37815,00",Italy
27/12/2021 08:45:00,"37018,00","36754,00",Italy
27/12/2021 08:30:00,"36167,00","35730,00",Italy
27/12/2021 08:15:00,"35126,00","34746,00",Italy
27/12/2021 08:00:00,"33894,00","33733,00",Italy
27/12/2021 07:45:00,"32371,00","32789,00",Italy
27/12/2021 07:30:00,"31309,00","31732,00",Italy
27/12/2021 07:15:00,"30349,00","30645,00",Italy
27/12/2021 07:00:00,"29291,00","29496,00",Italy
27/12/2021 06:45:00,"27692,00","28277,00",Italy
27/12/2021 06:30:00,"26554,00","26969,00",Italy
27/12/2021 06:15:00,"25446,00","25636,00",Italy
27/12/2021 06:00:00,"24438,00","24419,00",Italy
27/12/2021 05:45:00,"22772,00","23233,00",Italy
27/12/2021 05:30:00,"21829,00","22228,00",Italy
27/12/2021 05:15:00,"21187,00","21542,00",Italy
27/12/2021 05:00:00,"20748,00","21118,00",Italy
27/12/2021 04:45:00,"20207,00","20877,00",Italy
27/12/2021 04:30:00,"19983,00","20652,00",Italy
27/12/2021 04:15:00,"19823,00","20445,00",Italy
27/12/2021 04:00:00,"19756,00","20267,00",Italy
27/12/2021 03:45:00,"19704,00","20143,00",Italy
27/12/2021 03:30:00,"19696,00","20048,00",Italy
27/12/2021 03:15:00,"19710,00","20037,00",Italy
27/12/2021 03:00:00,"19741,00","20077,00",Italy
27/12/2021 02:45:00,"19734,00","20147,00",Italy
27/12/2021 02:30:00,"19832,00","20252,00",Italy
27/12/2021 02:15:00,"19948,00","20352,00",Italy
27/12/2021 02:00:00,"20102,00","20472,00",Italy
27/12/2021 01:45:00,"20065,00","20540,00",Italy
27/12/2021 01:30:00,"20280,00","20783,00",Italy
27/12/2021 01:15:00,"20568,00","21124,00",Italy
27/12/2021 01:00:00,"20909,00","21508,00",Italy
27/12/2021 00:45:00,"21205,00","21873,00",Italy
27/12/2021 00:30:00,"21693,00","22378,00",Italy
27/12/2021 00:15:00,"22235,00","22890,00",Italy
27/12/2021 00:00:00,"22972,00","23631,00",Italy
26/12/2021 23:45:00,"23685,00","24344,00",Italy
26/12/2021 23:30:00,"24358,00","24989,00",Italy
26/12/2021 23:15:00,"24912,00","25621,00",Italy
26/12/2021 23:00:00,"25571,00","26347,00",Italy
26/12/2021 22:45:00,"26349,00","27062,00",Italy
26/12/2021 22:30:00,"26997,00","27705,00",Italy
26/12/2021 22:15:00,"27538,00","28249,00",Italy
26/12/2021 22:00:00,"28149,00","28753,00",Italy
26/12/2021 21:45:00,"28594,00","29148,00",Italy
26/12/2021 21:30:00,"29107,00","29624,00",Italy
26/12/2021 21:15:00,"29551,00","30084,00",Italy
26/12/2021 21:00:00,"30042,00","30529,00",Italy
26/12/2021 20:45:00,"30725,00","30924,00",Italy
26/12/2021 20:30:00,"31061,00","31195,00",Italy
26/12/2021 20:15:00,"31275,00","31359,00",Italy
26/12/2021 20:00:00,"31608,00","31441,00",Italy
26/12/2021 19:45:00,"31889,00","31419,00",Italy
26/12/2021 19:30:00,"32045,00","31389,00",Italy
