Date,Total Load [MW],Forecast Total Load [MW],Bidding Zone
28/11/2024 11:45:00,"49705,00","49107,00",Italy
28/11/2024 11:30:00,"49823,00","49394,00",Italy
28/11/2024 11:15:00,"50004,00","49438,00",Italy
28/11/2024 11:00:00,"49878,00","49459,00",Italy
28/11/2024 10:45:00,"49535,00","49479,00",Italy
28/11/2024 10:30:00,"49660,00","49561,00",Italy
28/11/2024 10:15:00,"49666,00","49634,00",Italy
28/11/2024 10:00:00,"49283,00","49654,00",Italy
28/11/2024 09:45:00,"49590,00","49863,00",Italy
28/11/2024 09:30:00,"49418,00","49801,00",Italy
28/11/2024 09:15:00,"49461,00","49719,00",Italy
28/11/2024 09:00:00,"49064,00","49411,00",Italy
28/11/2024 08:45:00,"48679,00","48914,00",Italy
28/11/2024 08:30:00,"48455,00","48276,00",Italy
28/11/2024 08:15:00,"47603,00","47416,00",Italy
28/11/2024 08:00:00,"46795,00","46332,00",Italy
28/11/2024 07:45:00,"45691,00","45220,00",Italy
28/11/2024 07:30:00,"44842,00","43972,00",Italy
28/11/2024 07:15:00,"43424,00","42539,00",Italy
28/11/2024 07:00:00,"42266,00","40892,00",Italy
28/11/2024 06:45:00,"39397,00","38887,00",Italy
28/11/2024 06:30:00,"37647,00","36974,00",Italy
28/11/2024 06:15:00,"35984,00","35106,00",Italy
28/11/2024 06:00:00,"34149,00","33143,00",Italy
28/11/2024 05:45:00,"31217,00","31105,00",Italy
28/11/2024 05:30:00,"29878,00","29595,00",Italy
28/11/2024 05:15:00,"29254,00","28615,00",Italy
28/11/2024 05:00:00,"28631,00","27939,00",Italy
28/11/2024 04:45:00,"27879,00","27523,00",Italy
28/11/2024 04:30:00,"27246,00","27259,00",Italy
28/11/2024 04:15:00,"27118,00","27151,00",Italy
28/11/2024 04:00:00,"26950,00","27217,00",Italy
28/11/2024 03:45:00,"26717,00","27282,00",Italy
28/11/2024 03:30:00,"26588,00","27413,00",Italy
28/11/2024 03:15:00,"26622,00","27492,00",Italy
28/11/2024 03:00:00,"26891,00","27601,00",Italy
28/11/2024 02:45:00,"26693,00","27696,00",Italy
28/11/2024 02:30:00,"27015,00","27805,00",Italy
28/11/2024 02:15:00,"27066,00","27903,00",Italy
28/11/2024 02:00:00,"27241,00","28155,00",Italy
28/11/2024 01:45:00,"27296,00","28384,00",Italy
28/11/2024 01:30:00,"27798,00","28756,00",Italy
28/11/2024 01:15:00,"28452,00","29171,00",Italy
28/11/2024 01:00:00,"28740,00","29682,00",Italy
28/11/2024 00:45:00,"29156,00","30157,00",Italy
28/11/2024 00:30:00,"29821,00","30640,00",Italy
28/11/2024 00:15:00,"30328,00","31122,00",Italy
28/11/2024 00:00:00,"30897,00","31852,00",Italy
27/11/2024 23:45:00,"31342,00","32355,00",Italy
27/11/2024 23:30:00,"32441,00","33105,00",Italy
27/11/2024 23:15:00,"33439,00","33842,00",Italy
27/11/2024 23:00:00,"34564,00","34886,00",Italy
27/11/2024 22:45:00,"35736,00","35992,00",Italy
27/11/2024 22:30:00,"36974,00","37143,00",Italy
27/11/2024 22:15:00,"37714,00","38220,00",Italy
27/11/2024 22:00:00,"38947,00","39536,00",Italy
27/11/2024 21:45:00,"40214,00","40856,00",Italy
27/11/2024 21:30:00,"41843,00","42144,00",Italy
27/11/2024 21:15:00,"43085,00","43180,00",Italy
27/11/2024 21:00:00,"43791,00","44177,00",Italy
27/11/2024 20:45:00,"45005,00","45202,00",Italy
27/11/2024 20:30:00,"46188,00","46245,00",Italy
27/11/2024 20:15:00,"46992,00","46996,00",Italy
27/11/2024 20:00:00,"47562,00","47779,00",Italy
27/11/2024 19:45:00,"48204,00","48379,00",Italy
27/11/2024 19:30:00,"48745,00","48921,00",Italy
27/11/2024 19:15:00,"49233,00","49335,00",Italy
27/11/2024 19:00:00,"49358,00","49576,00",Italy
27/11/2024 18:45:00,"49532,00","49790,00",Italy
27/11/2024 18:30:00,"49648,00","50036,00",Italy
27/11/2024 18:15:00,"49770,00","50296,00",Italy
27/11/2024 18:00:00,"49692,00","50582,00",Italy
27/11/2024 17:45:00,"50073,00","50778,00",Italy
27/11/2024 17:30:00,"50288,00","50876,00",Italy
27/11/2024 17:15:00,"50381,00","50798,00",Italy
27/11/2024 17:00:00,"50577,00","50644,00",Italy
27/11/2024 16:45:00,"50339,00","50381,00",Italy
27/11/2024 16:30:00,"49440,00","49986,00",Italy
27/11/2024 16:15:00,"48891,00","49684,00",Italy
27/11/2024 16:00:00,"48479,00","49360,00",Italy
27/11/2024 15:45:00,"48723,00","49216,00",Italy
27/11/2024 15:30:00,"48469,00","48996,00",Italy
27/11/2024 15:15:00,"48447,00","48848,00",Italy
27/11/2024 15:00:00,"48277,00","48707,00",Italy
27/11/2024 14:45:00,"48055,00","48495,00",Italy
27/11/2024 14:30:00,"47843,00","48308,00",Italy
27/11/2024 14:15:00,"47393,00","47967,00",Italy
27/11/2024 14:00:00,"47457,00","47752,00",Italy
27/11/2024 13:45:00,"47202,00","47590,00",Italy
27/11/2024 13:30:00,"46955,00","47427,00",Italy
27/11/2024 13:15:00,"47119,00","47323,00",Italy
27/11/2024 13:00:00,"47168,00","47279,00",Italy
27/11/2024 12:45:00,"46855,00","47268,00",Italy
27/11/2024 12:30:00,"47057,00","47533,00",Italy
27/11/2024 12:15:00,"47692,00","48098,00",Italy
27/11/2024 12:00:00,"48266,00","48849,00",Italy
27/11/2024 11:45:00,"49524,00","49616,00",Italy
27/11/2024 11:30:00,"49884,00","50133,00",Italy
27/11/2024 11:15:00,"49906,00","50338,00",Italy
27/11/2024 11:00:00,"49854,00","50456,00",Italy
27/11/2024 10:45:00,"50006,00","50411,00",Italy
27/11/2024 10:30:00,"50138,00","50449,00",Italy
27/11/2024 10:15:00,"49712,00","50380,00",Italy
27/11/2024 10:00:00,"49924,00","50546,00",Italy
27/11/2024 09:45:00,"50129,00","50597,00",Italy
27/11/2024 09:30:00,"50309,00","50620,00",Italy
27/11/2024 09:15:00,"50150,00","50477,00",Italy
27/11/2024 09:00:00,"49809,00","50183,00",Italy
27/11/2024 08:45:00,"49382,00","49656,00",Italy
27/11/2024 08:30:00,"48933,00","48972,00",Italy
27/11/2024 08:15:00,"48396,00","48088,00",Italy
27/11/2024 08:00:00,"47485,00","46835,00",Italy
27/11/2024 07:45:00,"45735,00","45487,00",Italy
27/11/2024 07:30:00,"44980,00","43996,00",Italy
27/11/2024 07:15:00,"43709,00","42430,00",Italy
27/11/2024 07:00:00,"42081,00","40680,00",Italy
27/11/2024 06:45:00,"39621,00","38716,00",Italy
27/11/2024 06:30:00,"37572,00","36704,00",Italy
27/11/2024 06:15:00,"36271,00","34956,00",Italy
27/11/2024 06:00:00,"34097,00","33078,00",Italy
27/11/2024 05:45:00,"31554,00","31394,00",Italy
27/11/2024 05:30:00,"30168,00","29943,00",Italy
27/11/2024 05:15:00,"29295,00","28892,00",Italy
27/11/2024 05:00:00,"28385,00","28168,00",Italy
27/11/2024 04:45:00,"27365,00","27650,00",Italy
27/11/2024 04:30:00,"27184,00","27362,00",Italy
27/11/2024 04:15:00,"27163,00","27252,00",Italy
27/11/2024 04:00:00,"27032,00","27304,00",Italy
27/11/2024 03:45:00,"26474,00","27289,00",Italy
27/11/2024 03:30:00,"26646,00","27350,00",Italy
27/11/2024 03:15:00,"26734,00","27402,00",Italy
27/11/2024 03:00:00,"26510,00","27501,00",Italy
27/11/2024 02:45:00,"26879,00","27565,00",Italy
27/11/2024 02:30:00,"27084,00","27689,00",Italy
27/11/2024 02:15:00,"27147,00","27851,00",Italy
27/11/2024 02:00:00,"27121,00","28023,00",Italy
27/11/2024 01:45:00,"27535,00","28236,00",Italy
27/11/2024 01:30:00,"27858,00","28581,00",Italy
27/11/2024 01:15:00,"28041,00","28937,00",Italy
27/11/2024 01:00:00,"28343,00","29408,00",Italy
27/11/2024 00:45:00,"28799,00","29820,00",Italy
27/11/2024 00:30:00,"29386,00","30364,00",Italy
27/11/2024 00:15:00,"29831,00","30914,00",Italy
27/11/2024 00:00:00,"30467,00","31546,00",Italy
26/11/2024 23:45:00,"31481,00","32258,00",Italy
26/11/2024 23:30:00,"32363,00","33002,00",Italy
26/11/2024 23:15:00,"33374,00","33784,00",Italy
26/11/2024 23:00:00,"33951,00","34621,00",Italy
26/11/2024 22:45:00,"34929,00","35500,00",Italy
26/11/2024 22:30:00,"35836,00","36581,00",Italy
26/11/2024 22:15:00,"36879,00","37651,00",Italy
26/11/2024 22:00:00,"37659,00","38798,00",Italy
26/11/2024 21:45:00,"39002,00","40000,00",Italy
26/11/2024 21:30:00,"40454,00","41215,00",Italy
26/11/2024 21:15:00,"41639,00","42275,00",Italy
26/11/2024 21:00:00,"42321,00","43240,00",Italy
26/11/2024 20:45:00,"42992,00","44034,00",Italy
26/11/2024 20:30:00,"43899,00","44872,00",Italy
26/11/2024 20:15:00,"44648,00","45630,00",Italy
26/11/2024 20:00:00,"45531,00","46354,00",Italy
26/11/2024 19:45:00,"46458,00","46983,00",Italy
26/11/2024 19:30:00,"47102,00","47487,00",Italy
26/11/2024 19:15:00,"47507,00","47775,00",Italy
26/11/2024 19:00:00,"47718,00","47922,00",Italy
26/11/2024 18:45:00,"47977,00","48135,00",Italy
26/11/2024 18:30:00,"48018,00","48292,00",Italy
26/11/2024 18:15:00,"47796,00","48461,00",Italy
26/11/2024 18:00:00,"48093,00","48767,00",Italy
26/11/2024 17:45:00,"48747,00","49116,00",Italy
26/11/2024 17:30:00,"48830,00","49321,00",Italy
26/11/2024 17:15:00,"49322,00","49334,00",Italy
26/11/2024 17:00:00,"49588,00","49175,00",Italy
26/11/2024 16:45:00,"49514,00","49091,00",Italy
26/11/2024 16:30:00,"48566,00","48732,00",Italy
26/11/2024 16:15:00,"48147,00","48382,00",Italy
26/11/2024 16:00:00,"47876,00","48059,00",Italy
26/11/2024 15:45:00,"47490,00","47707,00",Italy
26/11/2024 15:30:00,"47497,00","47490,00",Italy
26/11/2024 15:15:00,"47301,00","47335,00",Italy
26/11/2024 15:00:00,"47163,00","47271,00",Italy
26/11/2024 14:45:00,"47167,00","47179,00",Italy
26/11/2024 14:30:00,"46792,00","46988,00",Italy
26/11/2024 14:15:00,"46579,00","46810,00",Italy
26/11/2024 14:00:00,"46503,00","46687,00",Italy
26/11/2024 13:45:00,"46547,00","46682,00",Italy
26/11/2024 13:30:00,"46509,00","46585,00",Italy
26/11/2024 13:15:00,"46205,00","46536,00",Italy
26/11/2024 13:00:00,"46130,00","46556,00",Italy
26/11/2024 12:45:00,"46132,00","46660,00",Italy
26/11/2024 12:30:00,"46453,00","46957,00",Italy
26/11/2024 12:15:00,"46857,00","47417,00",Italy
26/11/2024 12:00:00,"47311,00","47964,00",Italy
26/11/2024 11:45:00,"48573,00","48484,00",Italy
26/11/2024 11:30:00,"49085,00","48907,00",Italy
26/11/2024 11:15:00,"49146,00","49136,00",Italy
26/11/2024 11:00:00,"48993,00","49241,00",Italy
26/11/2024 10:45:00,"48905,00","49265,00",Italy
26/11/2024 10:30:00,"48965,00","49312,00",Italy
26/11/2024 10:15:00,"48698,00","49327,00",Italy
26/11/2024 10:00:00,"48495,00","49370,00",Italy
26/11/2024 09:45:00,"48912,00","49363,00",Italy
26/11/2024 09:30:00,"48865,00","49221,00",Italy
26/11/2024 09:15:00,"48823,00","48954,00",Italy
26/11/2024 09:00:00,"48719,00","48617,00",Italy
26/11/2024 08:45:00,"48080,00","48009,00",Italy
26/11/2024 08:30:00,"47923,00","47396,00",Italy
26/11/2024 08:15:00,"47280,00","46587,00",Italy
26/11/2024 08:00:00,"46069,00","45478,00",Italy
26/11/2024 07:45:00,"44367,00","44207,00",Italy
26/11/2024 07:30:00,"43255,00","42832,00",Italy
26/11/2024 07:15:00,"41717,00","41329,00",Italy
26/11/2024 07:00:00,"40099,00","39663,00",Italy
26/11/2024 06:45:00,"37864,00","37936,00",Italy
26/11/2024 06:30:00,"36362,00","36144,00",Italy
26/11/2024 06:15:00,"34731,00","34296,00",Italy
26/11/2024 06:00:00,"32588,00","32437,00",Italy
26/11/2024 05:45:00,"30042,00","30725,00",Italy
26/11/2024 05:30:00,"28872,00","29303,00",Italy
26/11/2024 05:15:00,"27775,00","28260,00",Italy
26/11/2024 05:00:00,"26953,00","27599,00",Italy
26/11/2024 04:45:00,"26348,00","27167,00",Italy
26/11/2024 04:30:00,"26037,00","26958,00",Italy
26/11/2024 04:15:00,"25887,00","26811,00",Italy
26/11/2024 04:00:00,"25679,00","26716,00",Italy
26/11/2024 03:45:00,"25435,00","26687,00",Italy
26/11/2024 03:30:00,"25522,00","26732,00",Italy
26/11/2024 03:15:00,"25727,00","26806,00",Italy
26/11/2024 03:00:00,"25656,00","26846,00",Italy
26/11/2024 02:45:00,"25651,00","26870,00",Italy
26/11/2024 02:30:00,"25712,00","27006,00",Italy
26/11/2024 02:15:00,"25814,00","27168,00",Italy
26/11/2024 02:00:00,"25892,00","27447,00",Italy
26/11/2024 01:45:00,"26331,00","27736,00",Italy
26/11/2024 01:30:00,"26676,00","28072,00",Italy
26/11/2024 01:15:00,"26871,00","28472,00",Italy
26/11/2024 01:00:00,"27280,00","28920,00",Italy
26/11/2024 00:45:00,"27680,00","29313,00",Italy
26/11/2024 00:30:00,"28090,00","29804,00",Italy
26/11/2024 00:15:00,"28841,00","30364,00",Italy
26/11/2024 00:00:00,"29753,00","31160,00",Italy
25/11/2024 23:45:00,"30836,00","31961,00",Italy
25/11/2024 23:30:00,"31675,00","32657,00",Italy
25/11/2024 23:15:00,"32609,00","33484,00",Italy
25/11/2024 23:00:00,"33306,00","34383,00",Italy
25/11/2024 22:45:00,"34205,00","35268,00",Italy
25/11/2024 22:30:00,"35352,00","36338,00",Italy
25/11/2024 22:15:00,"36259,00","37372,00",Italy
25/11/2024 22:00:00,"37075,00","38416,00",Italy
25/11/2024 21:45:00,"38487,00","39386,00",Italy
25/11/2024 21:30:00,"40062,00","40492,00",Italy
25/11/2024 21:15:00,"40879,00","41471,00",Italy
25/11/2024 21:00:00,"41880,00","42537,00",Italy
25/11/2024 20:45:00,"42991,00","43462,00",Italy
25/11/2024 20:30:00,"43973,00","44381,00",Italy
25/11/2024 20:15:00,"44571,00","45089,00",Italy
25/11/2024 20:00:00,"45348,00","45859,00",Italy
25/11/2024 19:45:00,"46311,00","46418,00",Italy
25/11/2024 19:30:00,"46924,00","46937,00",Italy
25/11/2024 19:15:00,"47073,00","47233,00",Italy
25/11/2024 19:00:00,"47399,00","47415,00",Italy
25/11/2024 18:45:00,"47608,00","47577,00",Italy
25/11/2024 18:30:00,"47401,00","47770,00",Italy
25/11/2024 18:15:00,"47566,00","48037,00",Italy
25/11/2024 18:00:00,"48056,00","48280,00",Italy
25/11/2024 17:45:00,"48380,00","48455,00",Italy
25/11/2024 17:30:00,"48607,00","48528,00",Italy
25/11/2024 17:15:00,"49120,00","48626,00",Italy
25/11/2024 17:00:00,"49322,00","48437,00",Italy
25/11/2024 16:45:00,"49520,00","48277,00",Italy
25/11/2024 16:30:00,"48815,00","47978,00",Italy
25/11/2024 16:15:00,"48366,00","47583,00",Italy
25/11/2024 16:00:00,"47994,00","47289,00",Italy
25/11/2024 15:45:00,"47915,00","47045,00",Italy
25/11/2024 15:30:00,"47666,00","46829,00",Italy
25/11/2024 15:15:00,"47531,00","46680,00",Italy
25/11/2024 15:00:00,"47433,00","46554,00",Italy
25/11/2024 14:45:00,"47545,00","46512,00",Italy
25/11/2024 14:30:00,"47338,00","46397,00",Italy
25/11/2024 14:15:00,"47125,00","46198,00",Italy
25/11/2024 14:00:00,"47116,00","46047,00",Italy
25/11/2024 13:45:00,"47083,00","45958,00",Italy
25/11/2024 13:30:00,"47049,00","45886,00",Italy
25/11/2024 13:15:00,"47008,00","45829,00",Italy
25/11/2024 13:00:00,"46924,00","45816,00",Italy
25/11/2024 12:45:00,"46989,00","45898,00",Italy
25/11/2024 12:30:00,"46943,00","46125,00",Italy
25/11/2024 12:15:00,"47485,00","46585,00",Italy
25/11/2024 12:00:00,"47761,00","47202,00",Italy
25/11/2024 11:45:00,"48849,00","47751,00",Italy
25/11/2024 11:30:00,"49252,00","48209,00",Italy
25/11/2024 11:15:00,"49173,00","48463,00",Italy
25/11/2024 11:00:00,"48984,00","48483,00",Italy
25/11/2024 10:45:00,"49078,00","48488,00",Italy
25/11/2024 10:30:00,"49141,00","48534,00",Italy
25/11/2024 10:15:00,"49242,00","48534,00",Italy
25/11/2024 10:00:00,"49063,00","48448,00",Italy
25/11/2024 09:45:00,"48918,00","48313,00",Italy
25/11/2024 09:30:00,"48917,00","48275,00",Italy
25/11/2024 09:15:00,"48803,00","48229,00",Italy
25/11/2024 09:00:00,"48440,00","48040,00",Italy
25/11/2024 08:45:00,"47867,00","47615,00",Italy
25/11/2024 08:30:00,"47525,00","47040,00",Italy
25/11/2024 08:15:00,"46663,00","46145,00",Italy
25/11/2024 08:00:00,"45772,00","45077,00",Italy
25/11/2024 07:45:00,"43894,00","43739,00",Italy
25/11/2024 07:30:00,"42958,00","42239,00",Italy
25/11/2024 07:15:00,"41633,00","40582,00",Italy
25/11/2024 07:00:00,"39902,00","38681,00",Italy
25/11/2024 06:45:00,"37417,00","36690,00",Italy
25/11/2024 06:30:00,"35763,00","34617,00",Italy
25/11/2024 06:15:00,"33964,00","32599,00",Italy
25/11/2024 06:00:00,"31518,00","30554,00",Italy
25/11/2024 05:45:00,"28811,00","28578,00",Italy
25/11/2024 05:30:00,"27384,00","26971,00",Italy
25/11/2024 05:15:00,"26388,00","25845,00",Italy
25/11/2024 05:00:00,"25807,00","25007,00",Italy
25/11/2024 04:45:00,"24553,00","24301,00",Italy
25/11/2024 04:30:00,"23955,00","23942,00",Italy
25/11/2024 04:15:00,"23903,00","23804,00",Italy
25/11/2024 04:00:00,"23517,00","23719,00",Italy
25/11/2024 03:45:00,"22862,00","23695,00",Italy
25/11/2024 03:30:00,"22878,00","23697,00",Italy
25/11/2024 03:15:00,"22786,00","23683,00",Italy
25/11/2024 03:00:00,"22786,00","23696,00",Italy
25/11/2024 02:45:00,"22702,00","23742,00",Italy
25/11/2024 02:30:00,"22977,00","23859,00",Italy
25/11/2024 02:15:00,"23159,00","23950,00",Italy
25/11/2024 02:00:00,"23309,00","24043,00",Italy
25/11/2024 01:45:00,"23181,00","24206,00",Italy
25/11/2024 01:30:00,"23615,00","24456,00",Italy
25/11/2024 01:15:00,"23918,00","24806,00",Italy
25/11/2024 01:00:00,"24102,00","25175,00",Italy
25/11/2024 00:45:00,"24566,00","25592,00",Italy
25/11/2024 00:30:00,"24886,00","26018,00",Italy
25/11/2024 00:15:00,"25340,00","26445,00",Italy
25/11/2024 00:00:00,"25921,00","26846,00",Italy
24/11/2024 23:45:00,"26610,00","27411,00",Italy
24/11/2024 23:30:00,"27097,00","27964,00",Italy
24/11/2024 23:15:00,"27878,00","28547,00",Italy
24/11/2024 23:00:00,"28668,00","29233,00",Italy
24/11/2024 22:45:00,"29349,00","29912,00",Italy
24/11/2024 22:30:00,"29924,00","30716,00",Italy
24/11/2024 22:15:00,"30794,00","31462,00",Italy
24/11/2024 22:00:00,"31393,00","32156,00",Italy
24/11/2024 21:45:00,"31719,00","32615,00",Italy
24/11/2024 21:30:00,"32487,00","33202,00",Italy
24/11/2024 21:15:00,"33063,00","33751,00",Italy
24/11/2024 21:00:00,"33646,00","34343,00",Italy
24/11/2024 20:45:00,"34130,00","34640,00",Italy
24/11/2024 20:30:00,"34627,00","35085,00",Italy
24/11/2024 20:15:00,"34914,00","35546,00",Italy
24/11/2024 20:00:00,"35638,00","35917,00",Italy
24/11/2024 19:45:00,"35916,00","36197,00",Italy
24/11/2024 19:30:00,"35906,00","36367,00",Italy
24/11/2024 19:15:00,"36270,00","36363,00",Italy
24/11/2024 19:00:00,"36360,00","36169,00",Italy
24/11/2024 18:45:00,"35784,00","35835,00",Italy
24/11/2024 18:30:00,"35349,00","35535,00",Italy
24/11/2024 18:15:00,"35423,00","35297,00",Italy
24/11/2024 18:00:00,"34956,00","35013,00",Italy
24/11/2024 17:45:00,"34578,00","34610,00",Italy
24/11/2024 17:30:00,"34267,00","34102,00",Italy
24/11/2024 17:15:00,"33771,00","33430,00",Italy
24/11/2024 17:00:00,"33517,00","32597,00",Italy
24/11/2024 16:45:00,"32746,00","31783,00",Italy
24/11/2024 16:30:00,"31424,00","30994,00",Italy
24/11/2024 16:15:00,"30562,00","30491,00",Italy
24/11/2024 16:00:00,"30491,00","30155,00",Italy
24/11/2024 15:45:00,"29994,00","29992,00",Italy
24/11/2024 15:30:00,"29674,00","29825,00",Italy
24/11/2024 15:15:00,"29532,00","29715,00",Italy
24/11/2024 15:00:00,"29418,00","29667,00",Italy
24/11/2024 14:45:00,"29594,00","29716,00",Italy
24/11/2024 14:30:00,"29431,00","29691,00",Italy
24/11/2024 14:15:00,"29436,00","29793,00",Italy
24/11/2024 14:00:00,"30028,00","30234,00",Italy
24/11/2024 13:45:00,"30987,00","30746,00",Italy
24/11/2024 13:30:00,"31385,00","31122,00",Italy
24/11/2024 13:15:00,"31535,00","31438,00",Italy
24/11/2024 13:00:00,"32164,00","31844,00",Italy
24/11/2024 12:45:00,"32821,00","32230,00",Italy
24/11/2024 12:30:00,"33148,00","32578,00",Italy
24/11/2024 12:15:00,"33159,00","32926,00",Italy
24/11/2024 12:00:00,"33341,00","33259,00",Italy
24/11/2024 11:45:00,"33190,00","33492,00",Italy
24/11/2024 11:30:00,"32999,00","33616,00",Italy
24/11/2024 11:15:00,"32829,00","33422,00",Italy
24/11/2024 11:00:00,"32700,00","33122,00",Italy
24/11/2024 10:45:00,"32428,00","32770,00",Italy
24/11/2024 10:30:00,"32384,00","32532,00",Italy
24/11/2024 10:15:00,"32266,00","32194,00",Italy
24/11/2024 10:00:00,"32033,00","31871,00",Italy
24/11/2024 09:45:00,"31183,00","31432,00",Italy
24/11/2024 09:30:00,"31093,00","31040,00",Italy
24/11/2024 09:15:00,"30672,00","30449,00",Italy
24/11/2024 09:00:00,"30009,00","29805,00",Italy
24/11/2024 08:45:00,"29366,00","29122,00",Italy
24/11/2024 08:30:00,"28837,00","28516,00",Italy
24/11/2024 08:15:00,"28409,00","28022,00",Italy
24/11/2024 08:00:00,"27773,00","27554,00",Italy
24/11/2024 07:45:00,"27186,00","27064,00",Italy
24/11/2024 07:30:00,"26957,00","26709,00",Italy
24/11/2024 07:15:00,"26848,00","26409,00",Italy
24/11/2024 07:00:00,"26339,00","26062,00",Italy
24/11/2024 06:45:00,"25660,00","25679,00",Italy
24/11/2024 06:30:00,"25381,00","25227,00",Italy
24/11/2024 06:15:00,"24904,00","24786,00",Italy
24/11/2024 06:00:00,"24449,00","24373,00",Italy
24/11/2024 05:45:00,"23902,00","24046,00",Italy
24/11/2024 05:30:00,"23627,00","23712,00",Italy
24/11/2024 05:15:00,"23060,00","23509,00",Italy
24/11/2024 05:00:00,"23249,00","23410,00",Italy
24/11/2024 04:45:00,"22991,00","23340,00",Italy
24/11/2024 04:30:00,"22774,00","23250,00",Italy
24/11/2024 04:15:00,"22852,00","23264,00",Italy
24/11/2024 04:00:00,"22881,00","23270,00",Italy
24/11/2024 03:45:00,"22963,00","23327,00",Italy
24/11/2024 03:30:00,"23026,00","23374,00",Italy
24/11/2024 03:15:00,"23098,00","23486,00",Italy
24/11/2024 03:00:00,"23228,00","23601,00",Italy
24/11/2024 02:45:00,"23314,00","23694,00",Italy
24/11/2024 02:30:00,"23535,00","23903,00",Italy
24/11/2024 02:15:00,"23697,00","24081,00",Italy
24/11/2024 02:00:00,"24073,00","24345,00",Italy
24/11/2024 01:45:00,"24096,00","24587,00",Italy
24/11/2024 01:30:00,"24391,00","24878,00",Italy
24/11/2024 01:15:00,"24720,00","25252,00",Italy
24/11/2024 01:00:00,"25278,00","25720,00",Italy
24/11/2024 00:45:00,"25507,00","26108,00",Italy
24/11/2024 00:30:00,"26094,00","26557,00",Italy
24/11/2024 00:15:00,"26627,00","27026,00",Italy
24/11/2024 00:00:00,"26890,00","27647,00",Italy
23/11/2024 23:45:00,"27328,00","27929,00",Italy
23/11/2024 23:30:00,"27807,00","28520,00",Italy
23/11/2024 23:15:00,"28462,00","29103,00",Italy
23/11/2024 23:00:00,"29006,00","29659,00",Italy
23/11/2024 22:45:00,"29461,00","30177,00",Italy
23/11/2024 22:30:00,"30514,00","30907,00",Italy
23/11/2024 22:15:00,"31044,00","31550,00",Italy
23/11/2024 22:00:00,"31475,00","32241,00",Italy
23/11/2024 21:45:00,"32192,00","32883,00",Italy
23/11/2024 21:30:00,"32900,00","33533,00",Italy
23/11/2024 21:15:00,"33279,00","34219,00",Italy
23/11/2024 21:00:00,"34212,00","34989,00",Italy
23/11/2024 20:45:00,"34814,00","35661,00",Italy
23/11/2024 20:30:00,"35240,00","36390,00",Italy
23/11/2024 20:15:00,"36070,00","37143,00",Italy
23/11/2024 20:00:00,"37160,00","37864,00",Italy
23/11/2024 19:45:00,"37830,00","38438,00",Italy
23/11/2024 19:30:00,"38009,00","38772,00",Italy
23/11/2024 19:15:00,"38461,00","38917,00",Italy
23/11/2024 19:00:00,"38570,00","38862,00",Italy
23/11/2024 18:45:00,"38251,00","38562,00",Italy
23/11/2024 18:30:00,"37900,00","38330,00",Italy
23/11/2024 18:15:00,"37792,00","38058,00",Italy
23/11/2024 18:00:00,"37681,00","37704,00",Italy
23/11/2024 17:45:00,"37455,00","37264,00",Italy
23/11/2024 17:30:00,"37123,00","36704,00",Italy
23/11/2024 17:15:00,"36889,00","35996,00",Italy
23/11/2024 17:00:00,"36300,00","35194,00",Italy
23/11/2024 16:45:00,"35277,00","34457,00",Italy
23/11/2024 16:30:00,"33911,00","33657,00",Italy
23/11/2024 16:15:00,"33227,00","33110,00",Italy
23/11/2024 16:00:00,"33158,00","32799,00",Italy
23/11/2024 15:45:00,"32489,00","32617,00",Italy
23/11/2024 15:30:00,"32055,00","32413,00",Italy
23/11/2024 15:15:00,"32157,00","32419,00",Italy
23/11/2024 15:00:00,"32168,00","32587,00",Italy
23/11/2024 14:45:00,"32147,00","32864,00",Italy
23/11/2024 14:30:00,"32223,00","33097,00",Italy
23/11/2024 14:15:00,"32169,00","33330,00",Italy
23/11/2024 14:00:00,"32644,00","33831,00",Italy
23/11/2024 13:45:00,"33351,00","34531,00",Italy
23/11/2024 13:30:00,"33641,00","34996,00",Italy
23/11/2024 13:15:00,"33981,00","35500,00",Italy
23/11/2024 13:00:00,"34286,00","36034,00",Italy
23/11/2024 12:45:00,"35007,00","36497,00",Italy
23/11/2024 12:30:00,"35485,00","36823,00",Italy
23/11/2024 12:15:00,"35575,00","36983,00",Italy
23/11/2024 12:00:00,"35932,00","37035,00",Italy
23/11/2024 11:45:00,"36614,00","37066,00",Italy
23/11/2024 11:30:00,"36933,00","37145,00",Italy
23/11/2024 11:15:00,"37188,00","37284,00",Italy
23/11/2024 11:00:00,"37255,00","37526,00",Italy
23/11/2024 10:45:00,"37375,00","37643,00",Italy
23/11/2024 10:30:00,"37733,00","37979,00",Italy
23/11/2024 10:15:00,"37856,00","38246,00",Italy
23/11/2024 10:00:00,"37549,00","38211,00",Italy
23/11/2024 09:45:00,"37469,00","38163,00",Italy
23/11/2024 09:30:00,"37584,00","38193,00",Italy
23/11/2024 09:15:00,"37384,00","37956,00",Italy
23/11/2024 09:00:00,"36760,00","37486,00",Italy
23/11/2024 08:45:00,"36214,00","36881,00",Italy
23/11/2024 08:30:00,"35723,00","36199,00",Italy
23/11/2024 08:15:00,"35072,00","35409,00",Italy
23/11/2024 08:00:00,"34289,00","34481,00",Italy
23/11/2024 07:45:00,"33437,00","33594,00",Italy
23/11/2024 07:30:00,"32273,00","32647,00",Italy
